smiles,ID,docking_score
CCC[C@H](C)N(C)C(=O)[C@H](CO)c1ccc(Cl)cc1,ZINC000505558780,-4.240530000000001
C[C@@H]1CN(C(=O)c2cc(-c3cccs3)[nH]n2)[C@H](C)[C@H](C)O1,ZINC000353723026,-4.2929900000000005
CCOCC[C@@H](O)CN1CC[C@]1(C)C1CCCCC1,ZINC000634651938,-3.9095
Cc1cc(S(=O)(=O)N2CC[C@@]3(CC3(F)F)C2)ccc1[N+](=O)[O-],ZINC000593665878,-4.04654
CCc1ccccc1[C@@H](N)CN[C@@H](c1ncc[nH]1)c1ccc(F)cc1,ZINC000423510487,-8.85218
Cc1nn(C)c(C)c1NC(=O)NC1CCN(Cc2ccccn2)CC1,ZINC000337130352,-8.83353
CCN1CCC[C@H]1CNC(=O)C(=O)Nc1ccc(Cl)c(C(=O)NC)c1,ZINC000172303489,-9.23284
Cc1cc(C[C@H](C)NC(=O)N2CC[C@](F)(c3cccc(C)c3)C2)n[nH]1,ZINC000367760985,-8.35772
Cn1cncc1CN(Cc1cn2c(n1)CCCC2)S(C)(=O)=O,ZINC000433590374,-8.352789999999999
COc1c(F)cc(F)cc1NC(=O)N[C@@H]1CCC[C@H](C(N)=O)C1,ZINC000361773803,-8.21455
Cc1cncc(/C=C\C(=O)NCCc2cc(C(F)(F)F)ccn2)c1,ZINC000493773570,-8.1914
CC(=O)Nc1ccc(NC(=O)CN2C[C@@H](C(N)=O)CC[C@@H]2C)cc1,ZINC000111221020,-8.081010000000001
CC(C)(C)[C@@H]1C[C@H](NC(=O)C(=O)Nc2cc(F)ccc2F)CCO1,ZINC000270748324,-8.04138
CSc1c(C(=O)NCCSCc2ccccc2F)cnn1C,ZINC000357834300,-7.954619999999999
CC[C@@H](NC(=O)c1cc2c(O)ncnc2cn1)c1cc(C)ccc1C,ZINC000530100497,-7.81485
COc1cc(CNC(=O)N[C@H]2CCC[C@@H]3C[C@@H]32)ccc1C#N,ZINC000578438681,-7.80955
CC(=O)N1C[C@@H]2CCC[C@H](NC(=O)Cc3cnn4c3CCCC4)[C@@H]2C1,ZINC000633113741,-7.83178
CC[C@@H]1CCN1C(=O)C(=O)Nc1cccc(-c2nc(C3CC3)n[nH]2)c1,ZINC000293515470,-7.689660000000001
C=CCN1C(=O)C(=O)N(CC(=O)Nc2ccc(C(N)=O)c(F)c2)C1=O,ZINC000338882728,-7.770860000000001
C[C@H](CC(=O)c1ccc(F)cc1)NC(=O)[C@H]1CSCCS1,ZINC000179763729,-7.709969999999999
COCc1cccc(NC(=O)N[C@@H]2CCCO[C@@H]2c2ccncc2)c1,ZINC000337541274,-7.687419999999999
CCOc1cccc(C(=O)NCCCc2nnc3n2CCCCC3)c1,ZINC000067175380,-7.702369999999999
C[C@H]1CN(C(=O)CSc2ccc(C(N)=O)cc2[N+](=O)[O-])CC[C@@H]1C,ZINC000132120960,-7.68317
CNCCCc1n[nH]c(NC(=O)c2csc(C3CC3)n2)c1C#N,ZINC000133495233,-7.6145
NC(=O)c1cc(NC(=O)NCc2ccc3c(c2)OCO3)ccc1Cl,ZINC000045702140,-7.64715
CC1CCN(CC(=O)N[C@H](c2ccc(F)cc2)[C@@H]2CCCO2)CC1,ZINC000353588396,-7.612319999999999
COC(=O)[C@H](CO)NC(=O)[C@H]1CN(Cc2ccccc2)C[C@H]1C,ZINC000346101246,-7.66211
Cc1cc(O)ccc1NC(=O)CNC(=O)c1ccsc1,ZINC000156540239,-7.61345
O[C@H](CNc1nccc2ccc(F)cc21)[C@@H]1CCOC1,ZINC000537659248,-7.53308
O=C(COc1cccnc1)NC1(C(=O)Nc2ccccc2)CC1,ZINC000428766236,-7.600689999999999
CCN1CC[C@H](N(C)C(=O)NCCOc2ccccc2Cl)C[C@@H]1C,ZINC000506607365,-7.458369999999999
CC(C)[C@@H](NC1CCOCC1)C(=O)NCc1cn(C)nc1C(F)(F)F,ZINC000121037618,-7.45696
CC[C@](C)(NC[C@H](O)COc1ccccc1C#N)C(F)(F)F,ZINC000599331537,-7.522089999999999
CCc1ccc([C@@H]2CCN(C(=O)NCCn3cccn3)C2)cc1,ZINC000431285863,-7.52044
CCCC(=O)NC[C@@H]1CCCN(Cc2cc(=O)n(C)c(=O)n2C)C1,ZINC000171099166,-7.461939999999999
CC(=O)c1cccc(C(=O)Nc2n[nH]c3c2cccc3Cl)c1,ZINC000340656288,-7.404089999999999
Cc1c(C#N)cccc1NCC(=O)N[C@H](C)c1ccc(F)cc1,ZINC000431346770,-7.43267
CCOc1ncccc1NC(=O)[C@H]1CC(=O)N(C2CCCCC2)C1,ZINC000515157330,-7.44142
O=C(COc1ccccc1Br)NCCCO[C@H]1CCOC1,ZINC000134853592,-7.3434
C[C@@H](CNC(=O)N1CCN2CCCC[C@H]2C1)N(C)C1CC1,ZINC000246342762,-7.38397
Cc1[nH]ncc1CCCNC(=O)N1CCCC[C@@H]1Cc1ccccc1,ZINC000263703026,-7.341489999999999
O=C(/C=C/c1ccc(O)cc1)N1CCC[C@@H](C(=O)NCC2CC2)C1,ZINC000183420366,-7.2945
CC(C)c1ccc(C[C@@H](C)NC(=O)CCSc2nnnn2C)cc1,ZINC000157081537,-7.310739999999999
Cn1c(=O)ccn(CC(=O)Nc2ccccc2NS(C)(=O)=O)c1=O,ZINC000032965602,-7.23733
COC(=O)[C@@H]1C[C@@H](OC)CN1C[C@@H](O)COc1cccc([N+](=O)[O-])c1,ZINC000369376871,-7.21841
Cc1cn(C)nc1NC(=O)N1CC[C@@H](C(=O)NCC(F)(F)F)C1,ZINC000668209209,-7.212680000000001
CCN(C(=O)N=c1ccn(Cc2ccncc2)[nH]1)C1CCC1,ZINC000438358822,-7.230519999999999
O[C@@H]1COCC[C@H]1Nc1ccnc2cc(F)c(Br)cc21,ZINC000624684173,-7.172860000000001
CC[C@@H](C)CN(CC)[C@H](C)C(=O)c1[nH]c(C)c(C(C)=O)c1C,ZINC000245808442,-7.16907
CCC[C@@H]1C[C@@H]1NC(=O)NC[C@@H]1CN(Cc2ccncc2)CCO1,ZINC000623684683,-7.158060000000001
C[C@H](c1cccc(O)c1)N(C)C(=O)CCc1nc2ccccc2o1,ZINC000433926228,-7.1719
CCOc1ccc(CNC(=O)c2ccc3c(c2)[nH]c(=O)n3C)cc1F,ZINC000106033423,-7.17397
CC(C)[C@@H](C)NC(=O)[C@@H]1CSCN1C(=O)CCC(=O)c1cccs1,ZINC000113071467,-7.11025
Cc1nn(C)cc1NC(=O)N1CCC[C@H](COc2ccccc2)C1,ZINC000369806337,-7.14708
COc1cc(CNC(=O)N(CCCO)Cc2ccccn2)ccc1C,ZINC000279909687,-7.136360000000001
N#Cc1ccc(C(=O)NC[C@H]2CCCC(=O)N2)cc1O,ZINC000447746382,-7.094069999999999
CCOC(=O)N1CCN(C(=O)c2cn(Cc3ccccc3)nn2)CC1,ZINC000073431207,-7.10037
O=C(NCCn1cnccc1=O)c1ccnc(C2CC2)n1,ZINC000633560160,-7.073589999999999
Cc1nc(CN(C)C(=O)/C=C/C(=O)Nc2ccc3n[nH]cc3c2)no1,ZINC000492519067,-7.10135
Cn1nccc1N1CCC[C@H](NC(=O)c2cnc(O)c([N+](=O)[O-])c2)C1,ZINC000373157911,-7.0508
CC(C)(C#N)C[C@@H](O)CNCCNC(=O)c1ccccc1,ZINC000598716167,-7.0275
CCc1ccc([C@@H]2CN(C(=O)c3cccc4[nH]ncc43)CCO2)cc1,ZINC000276722515,-7.044989999999999
COc1cc(NC(=O)N[C@H]2c3ccccc3CC[C@H]2CO)ccc1F,ZINC000376633968,-7.012980000000001
CCN1CCN(C[C@@H](C)CNC(=O)Cc2ccc(N)cc2)CC1,ZINC000262659925,-7.0401
Cc1ccc2c(c1)[C@@H](NC(=O)Nc1ccncc1[N+](=O)[O-])[C@H](C)C2,ZINC000183614101,-7.04677
Cc1cccc(C)c1OCCNC(=O)CSCc1cccnc1,ZINC000048239670,-7.002960000000001
CCCN1CCCN(C(=O)C(=O)Nc2c(C)cccc2F)CC1=O,ZINC000276370372,-6.98342
CNc1snc(C)c1C(=O)Nc1cc(C)cc(C)c1O,ZINC000634239269,-6.93503
O=C(c1ccnn1CC(F)(F)F)N1CC[C@H](Oc2ccc(Cl)cc2)C1,ZINC000295499771,-6.93017
CCn1cc(CN2CCC([C@H]3CCNC3)CC2)cn1,ZINC000357052733,-6.947960000000001
CCOC(=O)c1cnc2ccc(C)cc2c1N[C@@H](C)CO,ZINC000091485247,-6.9558100000000005
C[S@](=O)c1ccc(NC(=O)C(=O)NCc2cccs2)cc1F,ZINC000091189286,-6.90877
Cc1nc([C@@H]2CCCN(C(=O)[C@H]3CCN3)C2)sc1C,ZINC000335224395,-6.84218
Nc1nc(F)nc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@H]1O,ZINC000002504595,-6.858160000000001
O=c1oc(-c2ccccc2[N+](=O)[O-])nn1CCCN1CCOCC1,ZINC000566208420,-6.82469
C[C@H](NC[C@@]1(C)CCO[C@@H]1C1CC1)[C@@H]1CCCCN1,ZINC000423047984,-6.79834
O=C(N[C@H]1C[C@@H]1C(F)F)[C@H]1C[C@@H]1c1ccc(Br)cc1,ZINC000553704605,-6.78544
O=C(NCc1ccoc1)NCc1ccc(Cl)cc1F,ZINC000186419595,-6.78079
Cn1[nH]c(=NC(=O)[C@@]2(C)C[C@@H]2c2ccccc2)cc1C1CC1,ZINC000412351134,-6.7414
CCO[C@@H]1C[C@@H](N[C@@H](CO)c2cccc(Cl)c2F)C12CCC2,ZINC000343501084,-6.771560000000001
C(=C\c1cnccn1)\c1nc(-c2ccc(Cn3cncn3)cc2)no1,ZINC000355800124,-6.759580000000001
C[C@H](CC#N)N(C)S(=O)(=O)N[C@H]1CCCN2CCCC[C@H]12,ZINC000594482463,-6.7645100000000005
COCCc1nc(C)c([C@H](C)N[C@@H](C)CCCCN)s1,ZINC000423430282,-6.7352300000000005
O=C(CCOc1ccccc1[N+](=O)[O-])N1CCO[C@]2(CCOC2)C1,ZINC000274651992,-6.76254
CCCNC(=O)CCNC(=O)N[C@H]1CCN(c2ccccc2F)C1,ZINC000488032483,-6.6974100000000005
CC[C@@H](NC(=O)NCCOc1ccccc1F)C(F)F,ZINC000454150193,-6.698980000000001
Cc1ccc2c(nccc2N2CC[C@H](Nc3ccccc3)C2)n1,ZINC000435500054,-6.706339999999999
Cc1cc(C(=O)NCc2cccc(OCC(F)(F)F)c2)co1,ZINC000188180358,-6.70555
COC(=O)[C@@H](CC(C)C)N[C@@H](C)CC1CCOCC1,ZINC000354929174,-5.93135
COCC(C)(C)N(C)Cc1cc(O)ccc1Br,ZINC000292701389,-5.93566
CC(C)Cn1nccc1CN[C@@H](C)c1cncc(F)c1,ZINC000647199985,-5.92553
CCN(CC(=O)NC(=O)NCc1ccco1)[C@@H]1CCOC1,ZINC000361595977,-6.660239999999999
COC1(C[C@H](C)NCc2cc3ccccc3s2)CCC1,ZINC000559877474,-6.65804
Cc1c(C(=O)Nc2ccc(O[C@H]3CCCC[C@H]3O)cc2)nnn1C,ZINC000265965477,-6.63853
O=C(NCc1csc(Br)c1)N1CCC[C@H](F)C1,ZINC000567171142,-6.5736
C[C@@H](CC(=O)c1cccs1)NC(=O)C1CCN(CC(F)(F)F)CC1,ZINC000160758240,-6.58878
CC(C)c1cc(Cl)ccc1NC(=O)C[C@H]1CCCCO1,ZINC000529853793,-6.53634
Cc1cccc(CNC(=O)[C@@](C)(O)Cn2c(C)cccc2=O)n1,ZINC000527448365,-6.49993
COC(=O)CC1(NC(=O)c2cccc(Br)c2Cl)CC1,ZINC000566315106,-6.48442
Cc1oc(C#N)cc1C(=O)N1CCc2cccc(C)c2C1,ZINC000281174427,-6.461790000000001
CCN1CCC[C@H]1CN(C)C(=O)C(=O)NC[C@@H](C)S(N)(=O)=O,ZINC000359502154,-6.48008
CN(CC1CC1)C(=O)c1csc(-c2ccc3c(c2)OCCO3)n1,ZINC000108965261,-6.40458
Cc1ccc([C@@H](C)CNC(=O)c2sccc2-n2cnnn2)cc1,ZINC000127131064,-6.40589
COc1cc(C(=O)Nc2cc(C3CCOCC3)nn2C)ccc1Cl,ZINC000628929897,-6.38956
CCC1(CC)CCN(C(=O)NCc2ccc(C#N)c(F)c2)C1,ZINC000455532941,-6.32904
CC1CCN(C(=O)CSc2nc3ccsc3c(=O)n2C)CC1,ZINC000026100334,-6.34361
Cc1cc(N2CC[C@H](NCc3cnc(C)o3)C2=O)n(C)n1,ZINC000628223874,-6.32986
COC(=O)c1cc(NC(=O)N2C[C@@H](O)[C@@H](O)C2)c(F)cc1F,ZINC000277944521,-6.35827
O=C(Cn1cnc2ccccc21)N1C[C@@H]2CC[C@H](O)C[C@H]2C1,ZINC000398830832,-6.344130000000001
Cc1csc(CNC(=O)[C@@H](Oc2ccccc2C#N)C(C)C)n1,ZINC000194138337,-6.30434
CC1(C)CN(Cc2cccc(F)c2N)[C@@H]1c1ccncc1,ZINC000639204911,-6.31551
COC(=O)C[C@H](NC(=O)c1ccc2nc(O)oc2c1)c1ccccc1,ZINC000604325853,-6.22179
COCC1(CC(=O)NC[C@H](Cc2ccccc2)C(F)(F)F)CC1,ZINC000648395524,-6.23025
C#Cc1cccc(NC(=O)NCCCOC2CCCC2)c1,ZINC000061749000,-6.19806
CCCN1CCC[C@H]1C(=O)N[C@H]1C[C@@H](OC(C)(C)C)C1,ZINC000649098760,-6.18677
Cc1c(NC(=O)C(=O)N(C)Cc2ccccc2Cl)cnn1CC(C)C,ZINC000500554419,-6.19118
CC(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CO)CCC(C)(C)C,ZINC000526038424,-6.19635
O=C(C1CC1)N1CCC[C@H]1C(=O)N1CC(CN2CCOCC2)C1,ZINC000615148012,-6.18716
Cc1cc2c(cc1C)[C@@H](C(=O)N(CC#N)CC#N)CO2,ZINC000185919862,-6.1439
CC[C@H]1CN(c2nc(-c3cccc(Cl)c3)no2)C[C@H](C)S1(=O)=O,ZINC000561434619,-6.1202
CCn1nncc1C(O)=Nc1cnc2c(c1)CCCC2,ZINC000329068171,-6.14842
C[C@H](NC(=O)[C@H]1CC(=O)N(CCN(C)C)C1)c1cnn(C)c1,ZINC000266881696,-6.06621
C[C@H](C(=O)NCCC(F)(F)F)c1ccc(Cl)c(Cl)c1,ZINC000471423351,-6.06772
COc1nc(CNC(=O)c2cccs2)nc(OC)n1,ZINC000575603685,-6.000780000000001
CCOc1ccccc1NC(=O)[C@H](C)N1C[C@H](C)S(=O)(=O)[C@@H](C)C1,ZINC000289489920,-5.95059
O=C(NCc1ccnc(-n2cccn2)c1)C1(O)CCCC1,ZINC000124746650,-5.95405
COc1ccc(C(=O)[C@H](C)N)cc1S(N)(=O)=O,ZINC000022048535,-5.96443
C[C@H](C#N)NC(=O)[C@H](C)Cc1ccccc1Cl,ZINC000133314895,-5.94723
CCn1cc(-c2n[nH]cc2C(=O)NCc2c(C)cc(C)nc2O)cn1,ZINC000547975883,-5.91011
O=c1c2ccccc2nc(O)n1CCc1ccccc1[N+](=O)[O-],ZINC000337627550,-5.93649
CCCCn1cc(CN[C@H](CC)[C@@H]2CCCCN2)c(C)n1,ZINC000423015371,-5.94287
C[C@H](CC1CCCC1)C(=O)NCc1cccnc1-n1ccnc1,ZINC000114316892,-5.91581
CNC(=O)c1ccc(Cl)c(NC(=O)c2cnc(C3CC3)s2)c1,ZINC000521235530,-5.92445
CCSc1cccc(NC(=O)C(=O)N2CC[C@@H](O)C23CCCC3)c1,ZINC000293704259,-5.87345
CCc1cc(C(=O)N2CC[C@H](C(F)(F)F)[C@H]2C)sc1C,ZINC000469899206,-5.85026
C[C@H](CN(C)C(=O)c1cnn2cc(Br)cnc12)c1nnn[nH]1,ZINC000274751694,-5.83252
CN1C(=O)C[C@H](NS(=O)(=O)c2ccc(C#N)cc2)C1=O,ZINC000116074655,-5.80737
Cc1occc1C(=O)Nc1nc(CC(=O)NC[C@@H](O)C(C)(C)C)cs1,ZINC000120327029,-5.76539
COC[C@H](CO)NC(=O)c1ccc(C)nc1Sc1ccccc1,ZINC000279856241,-5.802980000000001
CC(C)(C)[C@H](C#N)NC(=O)c1cc(Br)co1,ZINC000335171415,-5.7295300000000005
COc1ccc(N(C)C(=O)c2cc(O)cc([N+](=O)[O-])c2)cc1OC,ZINC000547471047,-5.72673
FC(F)(F)c1nn(C[C@@H]2CCCC(F)(F)C2)c2ccncc21,ZINC000509743335,-5.75568
CCCN1CCN(C(=O)c2ccc(F)cn2)c2ccc(F)cc21,ZINC000337015246,-5.69524
CCOCc1ccc(N[C@H]2CCCN(CC(F)(F)F)C2=O)cc1,ZINC000158388405,-5.6882
O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC[C@H]1CO,ZINC000265527047,-5.68181
CC1(C)CN(C(=O)Nc2cccc(Cl)c2)CC[C@H]1O,ZINC000275799451,-5.59909
C=CCCO[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)OC,ZINC000069343470,-5.535769999999999
Cc1nc(N(C)Cc2ccccn2)nc(C)c1CC(C)C,ZINC000431821263,-5.42042
C[C@H](CNC(=O)c1ccnc(N2CCCC2)n1)CN1CCN(C)CC1,ZINC000266006296,-5.400519999999999
CN(CC1=CCSC1)c1nc(C2CC2)ns1,ZINC000664641775,-5.41424
CCOC(=O)c1ccc(F)c(C)c1NC(=O)[C@@H]1CCC(=O)[C@H](C)C1,ZINC000356196916,-5.42911
COC(=O)c1coc(CN2[C@H](C)CCC2(C)C)n1,ZINC000452024639,-5.34551
COC(=O)[C@@H]1C[C@@H](O)CN1S(=O)(=O)c1ccc(C#N)cc1Cl,ZINC000374796930,-5.34124
CC[C@H](C)NC(=O)NCCCc1ccc(Cl)cc1,ZINC000513888215,-5.32264
Cn1c(SCC2CCOCC2)nnc1-c1cccs1,ZINC000171861191,-5.31919
CCOC(=O)[C@H]1CCCCN1C(=O)c1cc(C)ccc1F,ZINC000053004123,-5.272469999999999
C=CCCCCNC(=O)Nc1cc(F)c(OC)cc1F,ZINC000274854147,-5.26336
CCOC(=O)c1cc(NC[C@](C)(O)C2CC2)ccc1[N+](=O)[O-],ZINC000343852110,-5.19717
CCCN(C)C[C@H]1CCN(C(=O)N[C@@H]2CCO[C@H]2CC)C1,ZINC000459270381,-5.1304300000000005
Nc1ccccc1S(=O)(=O)N[C@@H](C[C@@H]1CCOC1)c1ccccc1,ZINC000274441060,-5.1031
COC(=O)c1cc(CSC[C@@H]2CCO[C@@H]2C)oc1C,ZINC000601045846,-5.05736
CN1C[C@H](NC(=O)C[C@H]2COCCN2C(=O)OC(C)(C)C)CCC1=O,ZINC000375861987,-4.92425
Cc1nc(C)c(C(=O)Nc2nccn2-c2ccccc2)o1,ZINC000194707765,-4.9263900000000005
COC(=O)[C@H](CO)NC(=O)CN1CCC(C)(C)C1,ZINC000594336125,-4.67109
Cc1ccc(CSCC(=O)N[C@@H]2CCC[C@@H]2C#N)cc1,ZINC000359669021,-4.75671
Cc1oc2ccccc2c1CNC(=O)N[C@H](C)[C@@H]1CCCO1,ZINC000184382915,-4.5893
O=S(=O)(c1ccc2c(c1)CCO2)N1CC[C@H]1c1ccccc1,ZINC000056057992,-4.380719999999999
C[C@@H]1C[C@H](CCNC(=O)NC2(C3(C)CC3)CC2)CCO1,ZINC000573898056,-4.36099
Cc1ccc(OC(=O)c2cc(C3CC3)no2)cc1F,ZINC000282706285,-4.33287
O=C(NCCCCO)c1ccc(C(F)(F)F)c(F)c1,ZINC000195015131,-4.19412
C[C@@H]1C[C@@H]1NC(=O)c1ccc(OCc2ccccc2)nc1,ZINC000075511012,-4.12172
CNC(=O)[C@@H]1CCC[C@@H]1NCCCS(=O)(=O)NC,ZINC000330558404,-3.92459
C=CCNC(=O)CNC(=O)N[C@@H]1CS[C@@H](C)C1,ZINC000413681321,-2.86815
O=C(Nc1cc(C(F)(F)F)ccc1F)N1CC[C@@H]2NCC[C@H]2C1,ZINC000415122894,-9.4452
O=C(NCC[C@H]1CCOC1)C(=O)Nc1cc(Cl)cc(C(F)(F)F)c1,ZINC000477651575,-8.78117
C[C@@H](C(=O)Nc1cc(F)ccc1F)[S@](=O)Cc1nc(C(F)F)no1,ZINC000424607420,-8.345930000000001
C[C@H]1CN(CC(=O)Nc2ccccc2F)C[C@H](c2ccc(F)cc2)O1,ZINC000126882668,-8.40343
NCC[C@H]1CCCN(C(=O)c2coc(CN)c2)C1,ZINC000564949084,-8.29071
CC[C@H](O)CCNC(=O)NC[C@@H]1CCN(c2ccc(F)cc2)C1,ZINC000119213567,-8.17174
CCc1nc(NC(=O)C(=O)N[C@@H](c2ncc(C)s2)C2CC2)sc1C,ZINC000193032789,-8.07438
O=C(NCCC1CCS(=O)(=O)CC1)c1ccc(F)c(Cl)c1F,ZINC000546184792,-8.012830000000001
CN(Cc1cccc(C(F)(F)F)c1)C(=O)C(=O)Nc1cnn(C)c1,ZINC000153515499,-8.11077
COc1ccc(O)c(C(=O)NCC2CCN(CCC(C)C)CC2)c1,ZINC000531430407,-8.00233
COC(=O)C1C[C@@H](C)N(Cc2cc(-c3cnn(C)c3C)no2)[C@H](C)C1,ZINC000599696036,-8.04292
CSCC[C@H](N)C(=O)Nc1cccc(-c2nc(C)cs2)c1,ZINC000156702897,-7.99661
O=C(NCCc1cn[nH]c1)NCc1cccc2ccccc21,ZINC000357755581,-7.90983
Cc1ccc(Cl)c(NC(=O)N2CC[C@@H](N)[C@H]2C)c1,ZINC000334869046,-7.91011
Cc1c2ccc(F)cc2sc1C(=O)N[C@@H]1COC[C@@H]1O,ZINC000633856530,-7.848689999999999
CO[C@@H]1CCC[C@@H](CC(=O)N2CCN(c3cccc(F)c3)C[C@@H]2C)C1,ZINC000292281149,-7.847689999999999
Cc1ccc(NC(=O)N(C)Cc2nc3ccccc3s2)cc1,ZINC000018182548,-7.810060000000001
CC(C)N(C)C(=O)CN1Cc2ccccc2O[C@H](C)C1,ZINC000336121563,-5.69528
C[C@H](C#N)Oc1ccccc1NC(=O)C(=O)NC12CCC(CC1)C2,ZINC000372628216,-7.75735
COc1cccc(C[C@@H](C)NC(=O)c2csc([C@H]3CCCO3)n2)c1,ZINC000534421998,-7.69031
COc1ccc(Cl)cc1NC(=O)NCCOCC(F)(F)F,ZINC000079067701,-7.75988
C[C@@H](O)[C@@H]1CCCN(C(=O)COc2ccc(C(F)(F)F)cc2)C1,ZINC000129615298,-7.642410000000001
CCn1c2ccc(F)cc2nc1NC(=O)c1cn(C)nc1C1CC1,ZINC000516944374,-7.67352
C/C=C/C[C@H](CO)NC(=O)NC[C@H]1CCN(c2ccc(F)cc2)C1,ZINC000185616639,-7.532
Cn1ccc(N2CCC[C@H](SCc3nc(C4CCCC4)no3)C2=O)n1,ZINC000156042104,-7.55202
C[C@@H](NC(=O)N1CCc2ccccc21)c1ncc(Br)cn1,ZINC000562398783,-7.598660000000001
NC[C@H](NC(=O)[C@H]1CCCN(c2ncnc3sccc32)C1)C1CC1,ZINC000262582794,-7.51893
Cc1cscc1C(=O)N1CC(OCCCc2ccccc2)C1,ZINC000431702481,-7.3939
NC(=O)c1cc(-c2csc(NC(=O)c3ocnc3C3CC3)n2)c[nH]1,ZINC000340782623,-7.38797
O=C(Cc1cccnc1)NCc1cccc(NC(=O)[C@@H]2CCCO2)c1,ZINC000264832095,-7.27103
O=C1[C@H]2CC=CC[C@@H]2C(=O)N1CCc1ccc2ccccc2c1,ZINC000339208628,-7.28866
CCN(CC)CC1CCN(C[C@H](O)COC[C@H]2CCCO2)CC1,ZINC000642643437,-7.22347
C/C=C\C[C@H](CO)NC(=O)C(=O)Nc1cc(Cl)c(C)cc1Cl,ZINC000352468484,-7.245889999999999
C[C@@H](NC(=O)Cn1cnc([N+](=O)[O-])c1)c1ccc(OC(F)(F)F)cc1,ZINC000077234360,-7.19233
CCc1nc2ccc(Cl)cn2c1C(=O)N[C@@H]1CCC[C@@H](CO)C1,ZINC000298190631,-7.19373
COc1cc(OC)cc(C(=O)NCCN(C)C(=O)OC(C)(C)C)c1,ZINC000263719822,-7.15025
C[C@H](C(=O)NC[C@@H]1C[C@@H]1c1ccccc1)N(C)Cc1ccccc1,ZINC000357655507,-7.11239
CCC[C@@H](C(=O)OCC)N1CC[C@@](CO)(Cc2ccc(F)cc2)C1,ZINC000288735705,-7.0153
CC[C@@H]1CO[C@H](C)CN1C(=O)NC[C@@H](C)Cn1ccnc1C,ZINC000299551622,-7.0161
O=C(COc1cccc([N+](=O)[O-])c1)N[C@H]1CCCC(F)(F)[C@@H]1O,ZINC000412816489,-6.9657
Cc1ccc(C)c(NC(=O)C(=O)N[C@@H]2[C@@H]3CCC[C@@H]32)c1,ZINC000427627460,-6.9299800000000005
CCc1nc([C@@H]2CN(C(=O)c3cn4cccnc4n3)CCO2)n[nH]1,ZINC000525169239,-6.92782
CCc1ccc(C(=O)N[C@@H]2CCN(S(C)(=O)=O)C[C@@H]2C)c(O)c1,ZINC000682508856,-6.901439999999999
O=c1c(NC[C@H](c2ccccc2)C(F)(F)F)nccn1C(F)F,ZINC000288298488,-6.88855
COC(=O)c1cc(NC(=O)N2CC(F)(F)C[C@H]2CO)c(F)cc1F,ZINC000372604182,-6.8863
O=C(NC[C@H](O)CS(=O)(=O)c1cccs1)C1CCC1,ZINC000155093389,-6.8824
O=C(c1c(O)cccc1F)N(Cc1cccc(O)c1)CC1CC1,ZINC000184319989,-6.85377
C[C@H](NCC(=O)OC(C)(C)C)c1ccc(F)c(F)c1,ZINC000151757885,-6.827380000000001
CCn1nc(C(=O)N[C@H](c2cccs2)C2CC2)ccc1=O,ZINC000599483836,-6.84897
Cc1[nH]c2ccc(CNC(=O)N3CCN(C)CC[C@@H]3C)cc2c1C,ZINC000355431074,-6.859319999999999
COC[C@H](C)OC[C@H](O)CN1C[C@@H](N2CCOCC2)C[C@@H]1C,ZINC000352879985,-6.7938600000000005
CO[C@H](CNc1ccc([N+](=O)[O-])c(S(C)(=O)=O)c1)c1ccc(F)cc1,ZINC000125681237,-6.788860000000001
Cc1cc(NC(=O)C(=O)N2CCOCC2)ccc1F,ZINC000103323323,-6.765910000000001
COCCc1ccccc1NC(=O)[C@H]1CCO[C@@H]1c1cnn(C)c1C,ZINC000276169366,-6.74804
O=C(CCc1nc(-c2ccco2)no1)N1CCC2(CCOCC2)CC1,ZINC000284426416,-6.71373
O=C(CN1CCCCCC1=O)N1CCc2c3ccccc3[nH]c2C1,ZINC000089362755,-6.664160000000001
c1nc(CN=c2[nH]c3ccccc3[nH]2)nn1-c1ccccc1,ZINC000338811088,-7.385510000000001
C[C@@H](C(=O)N1CCCc2ccccc21)N(C)CC1CCC1,ZINC000111298109,-7.37282
Oc1ccc(C2CCC(NC[C@H](O)C(F)F)CC2)cc1,ZINC000344766994,-7.33357
CNCCOCCN(C)Cc1ccc(-c2ccccc2)o1,ZINC000629654925,-5.574409999999999
CC(C)(C)CC(=O)NCC(=O)N[C@@H]1CC(=O)N2CCCC[C@H]12,ZINC000367335982,-6.62563
CCOc1ccc(NC(=O)c2cccc(F)c2)cc1OC,ZINC000018827607,-6.64019
CNC(=O)[C@H]1CN(C(=O)/C=C/c2cncc(C)c2)CCO1,ZINC000273134172,-6.62478
CCC(=O)[C@H]1CCCCN1C(=O)CCc1nnc(-c2ccsc2)o1,ZINC000135988221,-6.575880000000001
C[C@](O)(CNC(=O)c1nccnc1SCc1ccccc1)C(F)(F)F,ZINC000635744176,-6.59693
COc1cc(C)ccc1CN[C@@H](CC(=O)O)c1ccc(F)cc1,ZINC000417556086,-6.54094
O=C1N[C@@H](c2ccc3c(c2)CCO3)C(=O)N1[C@@H]1C[C@H]1c1ccsc1,ZINC000530209695,-6.5252
