,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank,top_100
4384,ZINC000641568820,O=C(Cn1nnc2ccccc2c1=O)N1C[C@H]2C[C@@]2(O)C1,-5.949380000000001,O=C(Cn1nnc2ccccc2c1=O)N1C[C@H]2C[C@@]2(O)C1,-5.949380000000001,,-0.0,0,3738.0,0
6555,ZINC000659418372,O=C(O)C1(CNC(=O)N(Cc2ccc(Cl)cc2)C2CC2)CCC1,-5.95017,O=C(NCC1(C(=O)O)CCC1)N(Cc1ccc(Cl)cc1)C1CC1,-5.95017,,-0.0,0,3739.0,0
2554,ZINC000636308747,COCCOC1CCC(C(=O)NCc2ccncc2Br)CC1,-5.9501800000000005,COCCOC1CCC(C(=O)NCc2ccncc2Br)CC1,-5.9501800000000005,,-0.0,0,3740.0,0
813,ZINC000368380026,CCCCCC(=O)N1CC[C@H](c2csc(C)c2)C1,-5.95026,CCCCCC(=O)N1CC[C@H](c2csc(C)c2)C1,-5.95026,,-0.0,0,3741.0,0
5197,ZINC000232753644,Cc1ccccc1CN1CC[C@@](C(=O)O)(C(C)C)C1,-5.9505,Cc1ccccc1CN1CC[C@@](C(=O)O)(C(C)C)C1,-5.9505,,-0.0,0,3742.0,0
370,ZINC000289489920,CCOc1ccccc1NC(=O)[C@H](C)N1C[C@H](C)S(=O)(=O)[C@@H](C)C1,-5.95059,CCOc1ccccc1NC(=O)[C@H](C)N1C[C@H](C)S(=O)(=O)[C@@H](C)C1,-5.95059,,-0.0,0,3743.0,0
657,ZINC000069571602,O=C(Nc1ccc(F)cc1)N(CCO)Cc1cccnc1,-5.95073,O=C(Nc1ccc(F)cc1)N(CCO)Cc1cccnc1,-5.95073,,-0.0,0,3744.0,0
5655,ZINC000330905461,C[C@@H](O)C[C@H]1COCCN1C(=O)c1ncn(C(C)(C)C)n1,-5.95176,C[C@@H](O)C[C@H]1COCCN1C(=O)c1ncn(C(C)(C)C)n1,-5.95176,,-0.0,0,3745.0,0
38,ZINC000496127109,CC(C)(C)OC(=O)NC(C)(C)c1nocc1C(=O)NC[C@@H]1CC12CC2,-5.9518,CC(C)(C)OC(=O)NC(C)(C)c1nocc1C(=O)NC[C@@H]1CC12CC2,-5.9518,,-0.0,0,3746.0,0
1471,ZINC000087030069,Cc1cc(NCC2(O)CCCCC2)nc(C(C)C)n1,-5.951890000000001,Cc1cc(NCC2(O)CCCCC2)nc(C(C)C)n1,-5.951890000000001,,-0.0,0,3747.0,0
7797,ZINC000413471140,C[C@@H](C(=O)N[C@@]1(C#N)CCC[C@@H](C)C1)N1[C@H](C)CC[C@H]1C,-5.952000000000001,C[C@@H]1CCC[C@](C#N)(NC(=O)[C@H](C)N2[C@H](C)CC[C@H]2C)C1,-5.952000000000001,,-0.0,0,3748.0,0
8100,ZINC000495292224,C[C@H](C[C@H](C)O)NC(=O)[C@@H]1CC12CCN(C(=O)OC(C)(C)C)CC2,-5.95254,C[C@H](O)C[C@@H](C)NC(=O)[C@@H]1CC12CCN(C(=O)OC(C)(C)C)CC2,-5.95254,,-0.0,0,3749.0,0
7170,ZINC000183829672,CNS(=O)(=O)c1cc(C(=O)N2C[C@@H](C)[C@H]3CCCC[C@@H]32)ccc1OC,-5.95273,CNS(=O)(=O)c1cc(C(=O)N2C[C@@H](C)[C@H]3CCCC[C@@H]32)ccc1OC,-5.95273,,-0.0,0,3750.0,0
7793,ZINC000375499974,C[C@@H]1C(=O)NCCCN1C(=O)CN1C(=O)CN(C)C1=O,-5.95281,C[C@@H]1C(=O)NCCCN1C(=O)CN1C(=O)CN(C)C1=O,-5.95281,,-0.0,0,3751.0,0
5343,ZINC000359036702,COC1(C(=O)N2CCN(C(=O)CCC3CCCC3)CC2)CCC1,-5.95299,COC1(C(=O)N2CCN(C(=O)CCC3CCCC3)CC2)CCC1,-5.95299,,-0.0,0,3752.0,0
5653,ZINC000460083751,CC(C)n1cnnc1CN(C)C(=O)C(=O)N1CCC[C@H]1CC(C)(C)C,-5.95351,CC(C)n1cnnc1CN(C)C(=O)C(=O)N1CCC[C@H]1CC(C)(C)C,-5.95351,,-0.0,0,3753.0,0
371,ZINC000124746650,O=C(NCc1ccnc(-n2cccn2)c1)C1(O)CCCC1,-5.95405,O=C(NCc1ccnc(-n2cccn2)c1)C1(O)CCCC1,-5.95405,,-0.0,0,3754.0,0
7313,ZINC000260716763,CCCCN1c2ccc(CNC)cc2[C@H](C)CC1(C)C,-5.95474,CCCCN1c2ccc(CNC)cc2[C@H](C)CC1(C)C,-5.95474,,-0.0,0,3755.0,0
5196,ZINC000651864814,CCS(=O)(=O)N1CCCC[C@H]1Cc1ccccc1F,-5.95477,CCS(=O)(=O)N1CCCC[C@H]1Cc1ccccc1F,-5.95477,,-0.0,0,3756.0,0
6280,ZINC000496109427,C[C@@H]1CC(=O)N(C[C@@H](O)CN(C)C(=O)OC(C)(C)C)C1=O,-5.95499,C[C@@H]1CC(=O)N(C[C@@H](O)CN(C)C(=O)OC(C)(C)C)C1=O,-5.95499,,-0.0,0,3757.0,0
4192,ZINC000528558627,Cc1nnc(CN(C)Cc2ncccc2Cl)o1,-5.95515,Cc1nnc(CN(C)Cc2ncccc2Cl)o1,-5.95515,,-0.0,0,3758.0,0
3559,ZINC000525819426,C[C@@H]1CCN(CCNS(=O)(=O)N2CCC[C@H](C)C2)C1,-5.955369999999999,C[C@@H]1CCN(CCNS(=O)(=O)N2CCC[C@H](C)C2)C1,-5.955369999999999,,-0.0,0,3759.0,0
7476,ZINC000330533791,CCNS(=O)(=O)c1ccc(C(=O)N2C[C@@H](SC)[C@H](N(C)C)C2)cc1,-5.9554,CCNS(=O)(=O)c1ccc(C(=O)N2C[C@@H](N(C)C)[C@H](SC)C2)cc1,-5.9554,,-0.0,0,3760.0,0
7477,ZINC000342419180,Cc1ccc(CNC[C@H]2CCCCN2S(=O)(=O)N(C)C)cc1,-5.955430000000001,Cc1ccc(CNC[C@H]2CCCCN2S(=O)(=O)N(C)C)cc1,-5.955430000000001,,-0.0,0,3761.0,0
7796,ZINC000410597864,CNC(=O)N[C@@H]1CCN(C(=O)C(=O)N(C)[C@H]2CC[C@@H](C)C2)C1,-5.95559,CNC(=O)N[C@@H]1CCN(C(=O)C(=O)N(C)[C@H]2CC[C@@H](C)C2)C1,-5.95559,,-0.0,0,3762.0,0
4383,ZINC000425253363,CCOC(=O)c1cc(N2CC[C@@H](c3nc(C4CC4)no3)C2)ncc1Cl,-5.95646,CCOC(=O)c1cc(N2CC[C@@H](c3nc(C4CC4)no3)C2)ncc1Cl,-5.95646,,-0.0,0,3763.0,0
6831,ZINC000567959566,CNS(=O)(=O)c1csc(C(=O)N2CCC[C@H](c3nc(O)n[nH]3)C2)c1,-5.95725,CNS(=O)(=O)c1csc(C(=O)N2CCC[C@H](c3nc(O)n[nH]3)C2)c1,-5.95725,,-0.0,0,3764.0,0
2893,ZINC000152458388,COCCOc1cc(C)ccc1CNC(=O)N[C@@H](C)c1ccccn1,-5.95729,COCCOc1cc(C)ccc1CNC(=O)N[C@@H](C)c1ccccn1,-5.95729,,-0.0,0,3765.0,0
5808,ZINC000362997653,CC[C@H]1CCCCN1C(=O)CN1CCCC[C@H]1CN1CCCC1=O,-5.95749,CC[C@H]1CCCCN1C(=O)CN1CCCC[C@H]1CN1CCCC1=O,-5.95749,,-0.0,0,3766.0,0
3708,ZINC000273940519,C[C@H](Oc1ccccc1)c1nc([C@@H]2CC(=O)N(CC3CC3)C2)no1,-5.95788,C[C@H](Oc1ccccc1)c1nc([C@@H]2CC(=O)N(CC3CC3)C2)no1,-5.95788,,-0.0,0,3767.0,0
3062,ZINC000174550468,Cc1ccc(OCCC(=O)NCC(F)F)c(Br)c1,-5.95806,Cc1ccc(OCCC(=O)NCC(F)F)c(Br)c1,-5.95806,,-0.0,0,3768.0,0
5656,ZINC000432775600,CC(C)N(Cc1nc(C(C)(C)C)n[nH]1)Cc1cccnc1,-5.95829,CC(C)N(Cc1cccnc1)Cc1nc(C(C)(C)C)n[nH]1,-5.95829,,-0.0,0,3769.0,0
4382,ZINC000342881142,Cc1ncsc1CNC(=O)C(=O)N(C)[C@H]1CCN(C)C[C@H]1C,-5.9585,Cc1ncsc1CNC(=O)C(=O)N(C)[C@H]1CCN(C)C[C@H]1C,-5.9585,,-0.0,0,3770.0,0
656,ZINC000104332451,C[C@H](C#N)NC(=O)c1c[nH]nc1-c1ccc(Cl)cc1,-5.95861,C[C@H](C#N)NC(=O)c1c[nH]nc1-c1ccc(Cl)cc1,-5.95861,,-0.0,0,3771.0,0
5505,ZINC000447249585,CC(=O)N(C)c1ccc(S(=O)(=O)N[C@H]2CCN[C@@H](C)C2)cc1,-5.96004,CC(=O)N(C)c1ccc(S(=O)(=O)N[C@H]2CCN[C@@H](C)C2)cc1,-5.96004,,-0.0,0,3772.0,0
5807,ZINC000294389379,COc1ccc(OC)c(CC(=O)N2CCC[C@@H]2CF)c1,-5.9603,COc1ccc(OC)c(CC(=O)N2CCC[C@@H]2CF)c1,-5.9603,,-0.0,0,3773.0,0
5195,ZINC000346326135,CN(C)c1ccnc(C(=O)N2CCN3C(=O)CC[C@H]3C2)c1,-5.96055,CN(C)c1ccnc(C(=O)N2CCN3C(=O)CC[C@H]3C2)c1,-5.96055,,-0.0,0,3774.0,0
6641,ZINC000374556017,COC[C@@H](C)NCc1coc(-c2c(F)cccc2F)n1,-5.96074,COC[C@@H](C)NCc1coc(-c2c(F)cccc2F)n1,-5.96074,,-0.0,0,3775.0,0
5345,ZINC000283337774,C[C@H](O)C[C@@H]1COCCN1C(=O)C(=O)N1CCc2cc(F)ccc21,-5.96092,C[C@H](O)C[C@@H]1COCCN1C(=O)C(=O)N1CCc2cc(F)ccc21,-5.96092,,-0.0,0,3776.0,0
7644,ZINC000353991287,CCN(CC)C[C@H]1CCN(C(=O)[C@H](OC)C(C)C)C1,-5.96146,CCN(CC)C[C@H]1CCN(C(=O)[C@H](OC)C(C)C)C1,-5.96146,,-0.0,0,3777.0,0
4881,ZINC000304430675,CCc1nnc(CN[C@@]2(CO)C[C@H](C)CC(C)(C)C2)o1,-5.96185,CCc1nnc(CN[C@@]2(CO)C[C@H](C)CC(C)(C)C2)o1,-5.96185,,-0.0,0,3778.0,0
5034,ZINC000353353111,CCN(C)C(=O)[C@@H](C)N[C@H](C)c1ccc2c(c1)C(C)(C)C(=O)N2,-5.96191,CCN(C)C(=O)[C@@H](C)N[C@H](C)c1ccc2c(c1)C(C)(C)C(=O)N2,-5.96191,,-0.0,0,3779.0,0
1929,ZINC000341821356,COC(=O)CC1(NC(=O)c2cc(C)n(C(F)F)n2)CCC1,-5.96195,COC(=O)CC1(NC(=O)c2cc(C)n(C(F)F)n2)CCC1,-5.96195,,-0.0,0,3780.0,0
2233,ZINC000594315317,COC(=O)C[C@@H](C)CC(=O)N1CC[C@H](OCCN2CCCC2)C1,-5.9629,COC(=O)C[C@@H](C)CC(=O)N1CC[C@H](OCCN2CCCC2)C1,-5.9629,,-0.0,0,3781.0,0
8221,ZINC000276463883,COc1ccc(-c2ncc(C(=O)N3CC[C@@](O)(C(N)=O)C3)s2)cc1,-5.96324,COc1ccc(-c2ncc(C(=O)N3CC[C@@](O)(C(N)=O)C3)s2)cc1,-5.96324,,-0.0,0,3782.0,0
3997,ZINC000366480794,CC(C)NS(=O)(=O)[C@@H]1CCN(c2ccc(C(N)=O)cn2)C1,-5.964090000000001,CC(C)NS(=O)(=O)[C@@H]1CCN(c2ccc(C(N)=O)cn2)C1,-5.964090000000001,,-0.0,0,3783.0,0
372,ZINC000022048535,COc1ccc(C(=O)[C@H](C)N)cc1S(N)(=O)=O,-5.96443,COc1ccc(C(=O)[C@H](C)N)cc1S(N)(=O)=O,-5.96443,,-0.0,0,3784.0,0
5657,ZINC000629398251,C[C@H](C(=O)N1CCO[C@H](CC(N)=O)C1)C(F)(F)F,-5.96508,C[C@H](C(=O)N1CCO[C@H](CC(N)=O)C1)C(F)(F)F,-5.96508,,-0.0,0,3785.0,0
1319,ZINC000596451162,COC(=O)c1cncc(N[C@H](C)COc2c(F)cccc2F)n1,-5.965409999999999,COC(=O)c1cncc(N[C@H](C)COc2c(F)cccc2F)n1,-5.965409999999999,,-0.0,0,3786.0,0
3996,ZINC000171098244,COCc1cccc(S(=O)(=O)NCc2ccccc2OC(F)F)c1,-5.96545,COCc1cccc(S(=O)(=O)NCc2ccccc2OC(F)F)c1,-5.96545,,-0.0,0,3787.0,0
9594,ZINC000186388078,COC(=O)[C@@]1(C)CCCN1Cc1csc(-c2cccc(OC)c2)n1,-5.96551,COC(=O)[C@@]1(C)CCCN1Cc1csc(-c2cccc(OC)c2)n1,-5.96551,,-0.0,0,3788.0,0
8598,ZINC000646801081,CC(C)C[C@H](C(=O)NC1COCCOC1)N1CCCCC1=O,-5.96557,CC(C)C[C@H](C(=O)NC1COCCOC1)N1CCCCC1=O,-5.96557,,-0.0,0,3789.0,0
4191,ZINC000424171507,Cc1cc(F)c(CNC[C@@H]2C[C@H](C)O[C@H]2C)c(F)c1,-5.96585,Cc1cc(F)c(CNC[C@@H]2C[C@H](C)O[C@H]2C)c(F)c1,-5.96585,,-0.0,0,3790.0,0
3401,ZINC000268534336,CCC[C@@H](O)CNC(=O)[C@@H](CC)Oc1ccccc1Cl,-5.96589,CCC[C@@H](O)CNC(=O)[C@@H](CC)Oc1ccccc1Cl,-5.96589,,-0.0,0,3791.0,0
3061,ZINC000274965683,CC[C@H]1CC[C@@H](C(=O)NCc2cc(COC(C)(C)C)on2)O1,-5.96597,CC[C@H]1CC[C@@H](C(=O)NCc2cc(COC(C)(C)C)on2)O1,-5.96597,,-0.0,0,3792.0,0
5344,ZINC000286290157,CC1(C)NC(=O)N([C@H]2CCCc3ccc(F)cc32)C1=O,-5.96616,CC1(C)NC(=O)N([C@H]2CCCc3ccc(F)cc32)C1=O,-5.96616,,-0.0,0,3793.0,0
3858,ZINC000669333154,CC(C)(C)O[C@@H]1C[C@H]1C(=O)NCCn1cccc1,-5.96674,CC(C)(C)O[C@@H]1C[C@H]1C(=O)NCCn1cccc1,-5.96674,,-0.0,0,3794.0,0
6699,ZINC000630285182,O=C(O)[C@@H]1CCN(C(=O)c2ccc(F)cn2)[C@H]2CCC[C@H]21,-5.96737,O=C(O)[C@@H]1CCN(C(=O)c2ccc(F)cn2)[C@H]2CCC[C@@H]12,-5.96737,,-0.0,0,3795.0,0
203,ZINC000638930146,C[C@H]1C[C@H](N)CN1C(=O)CCS(=O)(=O)N(C)C,-5.96775,C[C@H]1C[C@H](N)CN1C(=O)CCS(=O)(=O)N(C)C,-5.96775,,-0.0,0,3796.0,0
1776,ZINC000488245739,Cc1ccc2oc(SC[C@@H]3CCC[C@H](O)C3)nc2c1,-5.96785,Cc1ccc2oc(SC[C@@H]3CCC[C@H](O)C3)nc2c1,-5.96785,,-0.0,0,3797.0,0
2232,ZINC000046832354,Cc1noc(C)c1CSCC(=O)NCCCN(C)CC(F)(F)F,-5.967890000000001,Cc1noc(C)c1CSCC(=O)NCCCN(C)CC(F)(F)F,-5.967890000000001,,-0.0,0,3798.0,0
812,ZINC000285704628,C[C@@H]1CC[C@H](c2ccccc2)N(CC[C@H]2CCOC2=O)C1,-5.9679400000000005,C[C@@H]1CC[C@H](c2ccccc2)N(CC[C@H]2CCOC2=O)C1,-5.9679400000000005,,-0.0,0,3799.0,0
5652,ZINC000368892437,CN(C(=O)c1cc2c(s1)CCCCC2)[C@H]1CCCCNC1=O,-5.968030000000001,CN(C(=O)c1cc2c(s1)CCCCC2)[C@H]1CCCCNC1=O,-5.968030000000001,,-0.0,0,3800.0,0
1858,ZINC000400056643,N[C@H](C(=O)NC[C@H]1CC2CCC1CC2)c1ccccc1,-5.96902,N[C@H](C(=O)NC[C@H]1CC2CCC1CC2)c1ccccc1,-5.96902,,-0.0,0,3801.0,0
7795,ZINC000400066602,COC(=O)C1CCC(NC[C@H]2CC3CCC2CC3)CC1,-5.96934,COC(=O)C1CCC(NC[C@H]2CC3CCC2CC3)CC1,-5.96934,,-0.0,0,3802.0,0
5504,ZINC000184011386,C[C@H]1CC(C(=O)N[C@@H](C[S@](C)=O)c2ccccc2)C[C@@H](C)C1,-5.96963,C[C@@H]1CC(C(=O)N[C@@H](C[S@+](C)[O-])c2ccccc2)C[C@H](C)C1,-5.96963,,-0.0,0,3803.0,0
3493,ZINC000301264894,C[C@@H](CO)N1CCN(c2ccnc(C3CC3)n2)CC1,-5.96973,C[C@@H](CO)N1CCN(c2ccnc(C3CC3)n2)CC1,-5.96973,,-0.0,0,3804.0,0
39,ZINC000457669169,CS[C@H](CO)[C@H](C)NC(=O)c1sc(C)cc1OCc1ccccc1,-5.96986,CS[C@H](CO)[C@H](C)NC(=O)c1sc(C)cc1OCc1ccccc1,-5.96986,,-0.0,0,3805.0,0
1321,ZINC000614949089,CN(C)S(=O)(=O)NCC(=O)NC[C@H]1COc2ccccc21,-5.96989,CN(C)S(=O)(=O)NCC(=O)NC[C@H]1COc2ccccc21,-5.96989,,-0.0,0,3806.0,0
2741,ZINC000350896756,CC(=O)Nc1ccc(Cc2nc(C3CCSCC3)no2)cc1,-5.97076,CC(=O)Nc1ccc(Cc2nc(C3CCSCC3)no2)cc1,-5.97076,,-0.0,0,3807.0,0
3857,ZINC000635730059,O=C(N[C@@H]1CCN(c2ccccn2)C1)[C@H]1C[C@@H](O)C1,-5.97079,O=C(N[C@@H]1CCN(c2ccccn2)C1)[C@H]1C[C@@H](O)C1,-5.97079,,-0.0,0,3808.0,0
5118,ZINC000644678410,CC(C)O[C@@H](CN1CCCOC[C@H]1C)c1ccccc1,-5.97088,CC(C)O[C@@H](CN1CCCOC[C@H]1C)c1ccccc1,-5.97088,,-0.0,0,3809.0,0
5502,ZINC000108405631,CCCO[C@H]1CCCN(S(=O)(=O)N2CCCCCC2)CC1,-5.97107,CCCO[C@H]1CCCN(S(=O)(=O)N2CCCCCC2)CC1,-5.97107,,-0.0,0,3810.0,0
8401,ZINC000601890829,CNc1ccc(C(=O)N2CC[C@H](O)[C@H]3CCCC[C@H]32)cc1[N+](=O)[O-],-5.97112,CNc1ccc(C(=O)N2CC[C@H](O)[C@H]3CCCC[C@H]32)cc1[N+](=O)[O-],-5.97112,,-0.0,0,3811.0,0
37,ZINC000175481525,O=C(CCC1CCC1)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,-5.97129,O=C(CCC1CCC1)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,-5.97129,,-0.0,0,3812.0,0
6642,ZINC000491394061,C#C[C@H](C)N(C)Cn1ncc2cc([N+](=O)[O-])cc(Cl)c21,-5.97149,C#C[C@H](C)N(C)Cn1ncc2cc([N+](=O)[O-])cc(Cl)c21,-5.97149,,-0.0,0,3813.0,0
6426,ZINC000601584961,N#CCCN1CCN(C(=O)C(=O)N2CCCC[C@H]2CN)CC1,-5.97359,N#CCCN1CCN(C(=O)C(=O)N2CCCC[C@H]2CN)CC1,-5.97359,,-0.0,0,3814.0,0
1318,ZINC000436589122,O=C(N[C@H]1CCCC[C@H]1n1cccn1)c1ccc(Br)cc1O,-5.97383,O=C(N[C@H]1CCCC[C@H]1n1cccn1)c1ccc(Br)cc1O,-5.97383,,-0.0,0,3815.0,0
201,ZINC000124529994,COc1ccc(Br)c(C(=O)N(C)CC2(O)CCCC2)c1,-5.97405,COc1ccc(Br)c(C(=O)N(C)CC2(O)CCCC2)c1,-5.97405,,-0.0,0,3816.0,0
655,ZINC000273988406,C[C@@H](O)C(=O)N1CCN(c2nnc(-c3ccccn3)s2)CC1,-5.9743,C[C@@H](O)C(=O)N1CCN(c2nnc(-c3ccccn3)s2)CC1,-5.9743,,-0.0,0,3817.0,0
3709,ZINC000620103320,C[C@@H](O)C(=O)NCCN1C[C@H]2CCCCN2C1=O,-5.97454,C[C@@H](O)C(=O)NCCN1C[C@H]2CCCCN2C1=O,-5.97454,,-0.0,0,3818.0,0
3856,ZINC000635759273,NC(=O)[C@@H]1COCCN1C(=O)C1CCC=CCC1,-5.9751,NC(=O)[C@@H]1COCCN1C(=O)C1CCC=CCC1,-5.9751,,-0.0,0,3819.0,0
204,ZINC000627556487,CO[C@H]1CCN(C(=O)C(=O)Nc2ccc3occc3c2)[C@@H](C)C1,-5.97548,CO[C@H]1CCN(C(=O)C(=O)Nc2ccc3occc3c2)[C@@H](C)C1,-5.97548,,-0.0,0,3820.0,0
5193,ZINC000273207913,CC1([C@H]2CCCN(c3ccc4ccc(F)cc4n3)C2)OCCO1,-5.97595,CC1([C@H]2CCCN(c3ccc4ccc(F)cc4n3)C2)OCCO1,-5.97595,,-0.0,0,3821.0,0
2892,ZINC000437388326,COC[C@@H](NC(=O)c1ncoc1C)c1ccc(F)cc1,-5.97624,COC[C@@H](NC(=O)c1ncoc1C)c1ccc(F)cc1,-5.97624,,-0.0,0,3822.0,0
7314,ZINC000264719460,COc1ccc(OC)c(CN(CCO)CCS(C)(=O)=O)c1,-5.97641,COc1ccc(OC)c(CN(CCO)CCS(C)(=O)=O)c1,-5.97641,,-0.0,0,3823.0,0
811,ZINC000424937543,CS(=O)(=O)CCCCNC(=O)[C@@H]1CCN(c2ccccc2)C1,-5.9766,CS(=O)(=O)CCCCNC(=O)[C@@H]1CCN(c2ccccc2)C1,-5.9766,,-0.0,0,3824.0,0
5346,ZINC000651373623,C[C@H](COCC1CC1)NC(=O)N1CCC[C@H](c2ccccc2)C1,-5.97662,C[C@H](COCC1CC1)NC(=O)N1CCC[C@H](c2ccccc2)C1,-5.97662,,-0.0,0,3825.0,0
6554,ZINC000639735131,CC[C@]1(O)CCCN(C(=O)Nc2cnn(CC(=O)N(C)C)c2)C1,-5.97677,CC[C@]1(O)CCCN(C(=O)Nc2cnn(CC(=O)N(C)C)c2)C1,-5.97677,,-0.0,0,3826.0,0
3556,ZINC000497097678,O=C1OC2(CCCC2)C(=O)N1C[C@H]1CCC(F)(F)C1,-5.97732,O=C1OC2(CCCC2)C(=O)N1C[C@H]1CCC(F)(F)C1,-5.97732,,-0.0,0,3827.0,0
3557,ZINC000151781882,CNC(=O)c1ccc(NCC(=O)N2CCCC2)cc1Cl,-5.97766,CNC(=O)c1ccc(NCC(=O)N2CCCC2)cc1Cl,-5.97766,,-0.0,0,3828.0,0
4193,ZINC000093613210,CCO[C@H]1C[C@H](O)C12CCN(Cc1cccn1Cc1cccs1)CC2,-5.97807,CCO[C@H]1C[C@H](O)C12CCN(Cc1cccn1Cc1cccs1)CC2,-5.97807,,-0.0,0,3829.0,0
1134,ZINC000681904092,COCc1nc(C)c(C(=O)N(C)C[C@@H]2CCn3ccnc3C2)s1,-5.97842,COCc1nc(C)c(C(=O)N(C)C[C@@H]2CCn3ccnc3C2)s1,-5.97842,,-0.0,0,3830.0,0
8400,ZINC000598981110,COC(=O)CCCNC(=O)c1cc(C)n([C@@H]2CCCOC2)c1C,-5.97866,COC(=O)CCCNC(=O)c1cc(C)n([C@@H]2CCCOC2)c1C,-5.97866,,-0.0,0,3831.0,0
1133,ZINC000107429800,COC(=O)NCCC(=O)OC1c2ccccc2-c2ccccc21,-5.97917,COC(=O)NCCC(=O)OC1c2ccccc2-c2ccccc21,-5.97917,,-0.0,0,3832.0,0
40,ZINC000264913965,O=C(C=C(C1CC1)C1CC1)Nc1ccc(O)c(Cl)c1,-5.97956,O=C(C=C(C1CC1)C1CC1)Nc1ccc(O)c(Cl)c1,-5.97956,,-0.0,0,3833.0,0
7019,ZINC000077654177,O=C([C@@H](c1ccccc1)S(=O)(=O)Cc1ccon1)N1CCCCC1,-5.979769999999999,O=C([C@@H](c1ccccc1)S(=O)(=O)Cc1ccon1)N1CCCCC1,-5.979769999999999,,-0.0,0,3834.0,0
5194,ZINC000175637862,C[C@@H](NC(=O)N(CCO)C1CC1)c1cccc(OC(F)(F)F)c1,-5.97989,C[C@@H](NC(=O)N(CCO)C1CC1)c1cccc(OC(F)(F)F)c1,-5.97989,,-0.0,0,3835.0,0
7645,ZINC000356025819,CC(C)(C)[C@H](NC(=O)N[C@@H]1CCC(=O)N[C@@H]1C1CC1)C(N)=O,-5.98,CC(C)(C)[C@H](NC(=O)N[C@@H]1CCC(=O)N[C@@H]1C1CC1)C(N)=O,-5.98,,-0.0,0,3836.0,0
5503,ZINC000433083038,CCNC(=O)Nc1cccc(N[C@@H](C)CCC(F)(F)F)c1C,-5.98029,CCNC(=O)Nc1cccc(N[C@@H](C)CCC(F)(F)F)c1C,-5.98029,,-0.0,0,3837.0,0
8402,ZINC000629338984,CO[C@H]1CCN([C@@H]2CCC[C@@H]2N(C)C(=O)[C@@H]2CCC(=O)NC2)C1,-5.98036,CO[C@H]1CCN([C@@H]2CCC[C@@H]2N(C)C(=O)[C@@H]2CCC(=O)NC2)C1,-5.98036,,-0.0,0,3838.0,0
5119,ZINC000261675777,COC(=O)Cc1ccc(NC(=O)C2(N)CCOCC2)cc1,-5.98054,COC(=O)Cc1ccc(NC(=O)C2(N)CCOCC2)cc1,-5.98054,,-0.0,0,3839.0,0
9595,ZINC000173126773,C[C@H]1CCCN1C(=O)c1cc2c(cccc2Br)[nH]1,-5.9808,C[C@H]1CCCN1C(=O)c1cc2c(Br)cccc2[nH]1,-5.9808,,-0.0,0,3840.0,0
2555,ZINC000339661355,O=C(COc1ccc(O)cc1)N1CCC[C@@H]2CCCC[C@H]21,-5.9810300000000005,O=C(COc1ccc(O)cc1)N1CCC[C@@H]2CCCC[C@H]21,-5.9810300000000005,,-0.0,0,3841.0,0
6425,ZINC000633096660,CC[C@@H](NC(C)=O)C(=O)N[C@H](C)c1nccn1-c1ccccc1,-5.98104,CC[C@@H](NC(C)=O)C(=O)N[C@H](C)c1nccn1-c1ccccc1,-5.98104,,-0.0,0,3842.0,0
1928,ZINC000566954114,Cc1cnccc1N1CCC(C(=O)N2CC[C@]3(CNC(=O)C3)C2)CC1,-5.981240000000001,Cc1cnccc1N1CCC(C(=O)N2CC[C@]3(CNC(=O)C3)C2)CC1,-5.981240000000001,,-0.0,0,3843.0,0
5809,ZINC000181002070,COC1(CNC(=O)N[C@@H](c2ccc3c(c2)OCCO3)C2CC2)CCC1,-5.98137,COC1(CNC(=O)N[C@@H](c2ccc3c(c2)OCCO3)C2CC2)CCC1,-5.98137,,-0.0,0,3844.0,0
4556,ZINC000638142123,C[C@@H](CN1CCN(C)CC1)NC(=O)[C@]1(CN)CCCOC1,-5.9816,C[C@@H](CN1CCN(C)CC1)NC(=O)[C@]1(CN)CCCOC1,-5.9816,,-0.0,0,3845.0,0
5654,ZINC000678963975,Cc1csc2ncc(C(=O)N3CC(OCC(=O)N(C)C)C3)c(=O)n12,-5.98192,Cc1csc2ncc(C(=O)N3CC(OCC(=O)N(C)C)C3)c(=O)n12,-5.98192,,-0.0,0,3846.0,0
4194,ZINC000329814877,O=C1CCCc2ccc(S(=O)(=O)NC[C@H]3COCCO3)cc21,-5.9820400000000005,O=C1CCCc2ccc(S(=O)(=O)NC[C@H]3COCCO3)cc21,-5.9820400000000005,,-0.0,0,3847.0,0
4196,ZINC000664100729,C[C@@H]1CN(C(=O)NCC2(C)COC2)C[C@@H](C)C1O,-5.98236,C[C@@H]1CN(C(=O)NCC2(C)COC2)C[C@@H](C)C1O,-5.98236,,-0.0,0,3848.0,0
2891,ZINC000365996567,COc1ncc(/C=C/C(=O)N[C@@H]2CCC(=O)N[C@@H]2[C@@H]2CCCO2)cn1,-5.98259,COc1ncc(/C=C/C(=O)N[C@@H]2CCC(=O)N[C@@H]2[C@@H]2CCCO2)cn1,-5.98259,,-0.0,0,3849.0,0
