,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
5263,ZINC000556673227,CCCc1ccc(Cl)c(S(=O)(=O)N2CCC[C@H]2Cn2ccnn2)c1,-3.40904,CCCc1ccc(Cl)c(S(=O)(=O)N2CCC[C@H]2Cn2ccnn2)c1,-3.40904,,-0.0,0,128.0
4149,ZINC000631607711,C[C@@H](NC(=O)[C@@H](C)c1ccncc1)[C@H](C)c1ccccc1,-6.54752,C[C@H](C(=O)N[C@H](C)[C@H](C)c1ccccc1)c1ccncc1,-6.54752,,-0.0,0,5747.0
4024,ZINC000361023239,CC(=O)[C@H](C)CCCCC(=O)NCc1nc(C(F)(F)F)n[nH]1,-5.49066,CC(=O)[C@H](C)CCCCC(=O)NCc1nc(C(F)(F)F)n[nH]1,-5.49066,,-0.0,0,2366.0
1968,ZINC000363658019,CC(C)(C)C(=O)NCCCC(=O)N1CCC(Nc2cccnc2)CC1,-4.84787,CC(C)(C)C(=O)NCCCC(=O)N1CCC(Nc2cccnc2)CC1,-4.84787,,-0.0,0,1046.0
4097,ZINC000639636469,NC(=O)C[C@@H]1CCCN(CC(=O)Nc2ccccn2)CC1,-8.7073,NC(=O)C[C@@H]1CCCN(CC(=O)Nc2ccccn2)CC1,-8.7073,,-0.0,0,9795.0
9322,ZINC000454525463,C[C@H](F)CCNC(=O)NC1CCN([C@@H](C)c2ccccc2)CC1,-7.99535,C[C@H](F)CCNC(=O)NC1CCN([C@@H](C)c2ccccc2)CC1,-7.99535,,-0.0,0,9323.0
2112,ZINC000579072348,COC(=O)c1ccc(N2C(=O)N[C@@](C)(C3CC3)C2=O)cc1,-5.28532,COC(=O)c1ccc(N2C(=O)N[C@@](C)(C3CC3)C2=O)cc1,-5.28532,,-0.0,0,1870.0
6131,ZINC000084601053,C[C@H](C#N)CNC(=O)[C@@H](C)c1ccc(S(C)(=O)=O)cc1,-5.99279,C[C@H](C#N)CNC(=O)[C@@H](C)c1ccc(S(C)(=O)=O)cc1,-5.99279,,-0.0,0,3890.0
3939,ZINC000361219976,C[C@H](C(=O)N[C@@H]1CCOc2c(F)ccc(F)c21)N1CCCCCC1,-7.19528,C[C@H](C(=O)N[C@@H]1CCOc2c(F)ccc(F)c21)N1CCCCCC1,-7.19528,,-0.0,0,7814.0
2706,ZINC000293090938,C[C@@H](C(=O)N(C)CC(=O)Nc1ccc(Br)cn1)C(C)(F)F,-6.41096,C[C@@H](C(=O)N(C)CC(=O)Nc1ccc(Br)cn1)C(C)(F)F,-6.41096,,-0.0,0,5304.0
8960,ZINC000430094208,c1n[nH]cc1CSc1nnc(-c2cccnc2)n1Cc1ccccc1,-5.68665,c1ccc(Cn2c(SCc3cn[nH]c3)nnc2-c2cccnc2)cc1,-5.68665,,-0.0,0,2896.0
5460,ZINC000333285402,CC1(C)C[C@H](CNC(=O)N[C@@H]2CCC[C@@H]3OCC[C@H]32)CCO1,-6.744439999999999,CC1(C)C[C@H](CNC(=O)N[C@@H]2CCC[C@@H]3OCC[C@H]32)CCO1,-6.744439999999999,,-0.0,0,6467.0
4098,ZINC000264389684,Cc1nccn1C[C@H](C)CNC(=O)N[C@H]1CCN(c2ccccc2)C1,-8.73563,Cc1nccn1C[C@H](C)CNC(=O)N[C@H]1CCN(c2ccccc2)C1,-8.73563,,-0.0,0,9802.0
198,ZINC000064756383,CCOc1ccccc1CNC(=O)c1sc2cccc(F)c2c1OC,-6.064690000000001,CCOc1ccccc1CNC(=O)c1sc2cccc(F)c2c1OC,-6.064690000000001,,-0.0,0,4132.0
5770,ZINC000297257266,C[C@@H]1CCC[C@@]1(O)CNC(=O)NCc1cccnc1OCC(F)F,-6.566789999999999,C[C@@H]1CCC[C@@]1(O)CNC(=O)NCc1cccnc1OCC(F)F,-6.566789999999999,,-0.0,0,5807.5
1649,ZINC000527332190,CC(C)n1ncc2cc(NC(=O)N3C[C@@H](C)O[C@H](C)[C@@H]3C)cnc21,-5.58182,CC(C)n1ncc2cc(NC(=O)N3C[C@@H](C)O[C@H](C)[C@@H]3C)cnc21,-5.58182,,-0.0,0,2605.0
7131,ZINC000151611423,Cc1nc(CC(=O)N[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)c(C)s1,-6.7626,Cc1nc(CC(=O)N[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)c(C)s1,-6.7626,,-0.0,0,6536.0
5580,ZINC000347772798,CC(C)COCCCNC(=O)N[C@H](C)c1ccon1,-4.033,CC(C)COCCCNC(=O)N[C@H](C)c1ccon1,-4.033,,-0.0,0,327.0
5996,ZINC000493565374,COc1ccc(C)cc1[C@@H](C)NC(=O)/C=C\C1CC1,-5.51025,COc1ccc(C)cc1[C@@H](C)NC(=O)/C=C\C1CC1,-5.51025,,-0.0,0,2418.0
5320,ZINC000528384960,Cc1ncsc1CN(C)Cc1coc(S(C)(=O)=O)c1,-6.36046,Cc1ncsc1CN(C)Cc1coc(S(C)(=O)=O)c1,-6.36046,,-0.0,0,5143.0
7994,ZINC000427581124,C=C[C@](C)(CCOC)C(=O)N1CC[C@@H](C)C(F)(F)C1,-4.95289,C=C[C@](C)(CCOC)C(=O)N1CC[C@@H](C)C(F)(F)C1,-4.95289,,-0.0,0,1207.0
6838,ZINC000329598299,CCCC(=O)N1CCCC[C@H]1c1nc([C@H]2CN3CCN2CC3)no1,-5.77075,CCCC(=O)N1CCCC[C@H]1c1nc([C@H]2CN3CCN2CC3)no1,-5.77075,,-0.0,0,3165.0
1323,ZINC000278456564,O=C(Nc1ccc(N2CCSCC2)cc1)C(=O)NC1(CO)CCC1,-5.9153,O=C(Nc1ccc(N2CCSCC2)cc1)C(=O)NC1(CO)CCC1,-5.9153,,-0.0,0,3630.0
216,ZINC000338889014,COC(=O)[C@H](C)CN(C(=O)CCc1ccccc1O)C1CC1,-5.63974,COC(=O)[C@H](C)CN(C(=O)CCc1ccccc1O)C1CC1,-5.63974,,-0.0,0,2764.0
4370,ZINC000602840967,CCN(C#N)CCN[C@H](c1ccccc1)C(F)F,-6.17596,CCN(C#N)CCN[C@H](c1ccccc1)C(F)F,-6.17596,,-0.0,0,4508.0
4868,ZINC000420595407,COc1cc(CN(C)c2cncc(C#N)n2)c(SC)cc1OC,-6.180680000000001,COc1cc(CN(C)c2cncc(C#N)n2)c(SC)cc1OC,-6.180680000000001,,-0.0,0,4522.0
593,ZINC000297460931,CCN(C[C@@H](O)C(F)(F)F)C(=O)NCCc1cc(C(F)(F)F)ccn1,-6.99765,CCN(C[C@@H](O)C(F)(F)F)C(=O)NCCc1cc(C(F)(F)F)ccn1,-6.99765,,-0.0,0,7266.0
3861,ZINC000614702935,COC[C@H](OC)C(=O)N[C@@H]1CCC[C@H]1c1cccc(C(F)(F)F)c1,-5.91403,COC[C@H](OC)C(=O)N[C@@H]1CCC[C@H]1c1cccc(C(F)(F)F)c1,-5.91403,,-0.0,0,3628.0
6812,ZINC000495875793,CCOc1cccc(CNC(=O)N2CCC(OC(=O)N(C)C)CC2)c1,-6.43475,CCOc1cccc(CNC(=O)N2CCC(OC(=O)N(C)C)CC2)c1,-6.43475,,-0.0,0,5376.0
4842,ZINC000178199567,CCc1noc([C@H](C)N2CCN([C@H]3CCNC3=O)CC2)n1,-6.745369999999999,CCc1noc([C@H](C)N2CCN([C@H]3CCNC3=O)CC2)n1,-6.745369999999999,,-0.0,0,6473.0
2408,ZINC000185528114,CCOC(=O)C[C@@](C)(NC(=O)c1nc(C)c(C)[nH]c1=O)C(C)C,-6.03768,CCOC(=O)C[C@@](C)(NC(=O)c1nc(C)c(C)[nH]c1=O)C(C)C,-6.03768,,-0.0,0,4037.0
6927,ZINC000085007081,COCCS(=O)(=O)N[C@@H]1CC[C@H](C(=O)O)C1,-3.65345,COCCS(=O)(=O)N[C@@H]1CC[C@H](C(=O)O)C1,-3.65345,,-0.0,0,189.0
2431,ZINC000634063487,CO[C@@H]1CN(C(=O)CCCC2CCCCC2)[C@](C)(CO)C1,-5.5863,CO[C@@H]1CN(C(=O)CCCC2CCCCC2)[C@](C)(CO)C1,-5.5863,,-0.0,0,2615.0
2237,ZINC000289716386,CC(=O)c1ccc(S(=O)(=O)N2CC[C@H](n3cc(C)cn3)C2)cc1,-5.8774,CC(=O)c1ccc(S(=O)(=O)N2CC[C@H](n3cc(C)cn3)C2)cc1,-5.8774,,-0.0,0,3488.0
2857,ZINC000531370902,O=C(C[C@H]1CCCO1)N1CCCc2c(F)cccc21,-6.633360000000001,O=C(C[C@H]1CCCO1)N1CCCc2c(F)cccc21,-6.633360000000001,,-0.0,0,6038.0
4871,ZINC000469655239,CCCC[C@H]1CCC[C@@H]1NC(=O)c1c[nH]c2cccnc12,-6.18631,CCCC[C@H]1CCC[C@@H]1NC(=O)c1c[nH]c2cccnc12,-6.18631,,-0.0,0,4537.0
507,ZINC000451920578,CC[C@H](O)CC(=O)Nc1ccc(F)cc1OC1CCOCC1,-6.10749,CC[C@H](O)CC(=O)Nc1ccc(F)cc1OC1CCOCC1,-6.10749,,-0.0,0,4278.0
9648,ZINC000340109994,Cn1cc(-c2ccccc2CNCc2nccn2C)cn1,-6.8672,Cn1cc(-c2ccccc2CNCc2nccn2C)cn1,-6.8672,,-0.0,0,6887.0
2796,ZINC000286717170,C=CCOc1ccc(CNC(=O)NCC(=O)N(C)C)cc1,-3.97307,C=CCOc1ccc(CNC(=O)NCC(=O)N(C)C)cc1,-3.97307,,-0.0,0,297.0
3164,ZINC000612862547,Cc1cc(C)cc(CC(=O)NC2(C)CCOCC2)c1,-7.052239999999999,Cc1cc(C)cc(CC(=O)NC2(C)CCOCC2)c1,-7.052239999999999,,-0.0,0,7437.0
4962,ZINC000581010869,CC(C)n1nccc1NC(=O)C(=O)N[C@H]1CCC[C@H](F)C1,-7.27498,CC(C)n1nccc1NC(=O)C(=O)N[C@H]1CCC[C@H](F)C1,-7.27498,,-0.0,0,8028.0
3199,ZINC000288119549,Cc1cc(C(F)(F)F)ccc1CNC(=O)C(=O)N(C)Cc1ccco1,-6.31249,Cc1cc(C(F)(F)F)ccc1CNC(=O)C(=O)N(C)Cc1ccco1,-6.31249,,-0.0,0,4953.0
5822,ZINC000285995410,CC(C)N1CC(=O)N(c2cc(-c3ccco3)nn2C(C)C)C1=O,-5.704940000000001,CC(C)N1CC(=O)N(c2cc(-c3ccco3)nn2C(C)C)C1=O,-5.704940000000001,,-0.0,0,2953.0
7238,ZINC000361114447,Cc1ccc2nc(CNC(=O)[C@H]3CSc4ccccc43)cn2c1,-8.87129,Cc1ccc2nc(CNC(=O)[C@H]3CSc4ccccc43)cn2c1,-8.87129,,-0.0,0,9837.0
7850,ZINC000367994162,COC(=O)[C@@H]1C[C@@H](OC)CCN1C(=O)c1ccccc1OC1CC1,-4.55944,COC(=O)[C@@H]1C[C@@H](OC)CCN1C(=O)c1ccccc1OC1CC1,-4.55944,,-0.0,0,707.0
7961,ZINC000444476796,CC[C@H](C(=O)NC[C@@]1(O)CCC[C@@H](C(F)(F)F)C1)c1c(C)noc1C,-5.75326,CC[C@H](C(=O)NC[C@@]1(O)CCC[C@@H](C(F)(F)F)C1)c1c(C)noc1C,-5.75326,,-0.0,0,3117.0
684,ZINC000363343816,Clc1ccc(-c2cnc(CN3C[C@H]4CC[C@@H](C3)O4)o2)cc1,-5.46561,Clc1ccc(-c2cnc(CN3C[C@H]4CC[C@@H](C3)O4)o2)cc1,-5.46561,,-0.0,0,2304.5
8819,ZINC000092940650,C[C@@H]1OCC[C@@H]1Nc1cc(-n2cccn2)nc(N)n1,-5.46834,C[C@@H]1OCC[C@@H]1Nc1cc(-n2cccn2)nc(N)n1,-5.46834,,-0.0,0,2313.0
1079,ZINC000637293316,C[C@@H](NC(=O)N(C)C[C@H]1C[C@@H](O)C1)c1ccc2c(c1)CCCO2,-6.82264,C[C@@H](NC(=O)N(C)C[C@H]1C[C@@H](O)C1)c1ccc2c(c1)CCCO2,-6.82264,,-0.0,0,6744.0
4957,ZINC000122874278,Cc1nn(C)c(C)c1CCNC(=O)NCCCC1CCCC1,-7.400860000000001,Cc1nn(C)c(C)c1CCNC(=O)NCCCC1CCCC1,-7.400860000000001,,-0.0,0,8321.0
3691,ZINC000330925905,C=C[C@H](C)NC(=O)c1cc(S(=O)(=O)N2CCOCC2)c[nH]1,-6.24138,C=C[C@H](C)NC(=O)c1cc(S(=O)(=O)N2CCOCC2)c[nH]1,-6.24138,,-0.0,0,4731.0
1906,ZINC000644315911,Cc1nnc2n1C[C@H](C(=O)N(C)C1Cc3ccccc3C1)N(C)C2,-6.25339,Cc1nnc2n1C[C@H](C(=O)N(C)C1Cc3ccccc3C1)N(C)C2,-6.25339,,-0.0,0,4765.0
7477,ZINC000342419180,Cc1ccc(CNC[C@H]2CCCCN2S(=O)(=O)N(C)C)cc1,-5.955430000000001,Cc1ccc(CNC[C@H]2CCCCN2S(=O)(=O)N(C)C)cc1,-5.955430000000001,,-0.0,0,3761.0
763,ZINC000124641905,CCOC(=O)c1ccc(CNC(=O)Nc2cccc(C)n2)cc1,-6.85962,CCOC(=O)c1ccc(CNC(=O)Nc2cccc(C)n2)cc1,-6.85962,,-0.0,0,6863.0
4123,ZINC000177864726,CCN1CC[C@H](N(C)C(=O)Nc2cc(C(N)=O)ccc2F)[C@H](C)C1,-8.371319999999999,CCN1CC[C@H](N(C)C(=O)Nc2cc(C(N)=O)ccc2F)[C@H](C)C1,-8.371319999999999,,-0.0,0,9651.0
1292,ZINC000280633449,Cc1nnc(CN2CCC(c3cccc(Cl)c3)CC2)n1C,-7.09109,Cc1nnc(CN2CCC(c3cccc(Cl)c3)CC2)n1C,-7.09109,,-0.0,0,7527.0
2083,ZINC000592863624,CC[C@H](CNC(=O)c1cc(OC)ccc1OC(F)(F)F)C(=O)OC,-6.00096,CC[C@H](CNC(=O)c1cc(OC)ccc1OC(F)(F)F)C(=O)OC,-6.00096,,-0.0,0,3919.0
4294,ZINC000455677229,O=C(Nc1cc2c(cn1)CCC2)N1CC[C@H](CN2CCCC2)C1,-7.65941,O=C(Nc1cc2c(cn1)CCC2)N1CC[C@H](CN2CCCC2)C1,-7.65941,,-0.0,0,8839.0
7034,ZINC000103763036,Cc1nc(C(=O)N(C)C)ccc1C(=O)N1CCO[C@@H]2CCCC[C@@H]21,-5.6217,Cc1nc(C(=O)N(C)C)ccc1C(=O)N1CCO[C@@H]2CCCC[C@@H]21,-5.6217,,-0.0,0,2721.0
1515,ZINC000457730045,CC[C@@H](CC(F)F)C(=O)NCc1c(C)oc2ccccc21,-5.02984,CC[C@@H](CC(F)F)C(=O)NCc1c(C)oc2ccccc12,-5.02984,,-0.0,0,1345.0
9482,ZINC000422543243,CCN1CC[C@@H](NC(=O)C(=O)N2CCC(CC)(CO)CC2)C1,-7.80957,CCN1CC[C@@H](NC(=O)C(=O)N2CCC(CC)(CO)CC2)C1,-7.80957,,-0.0,0,9056.0
5726,ZINC000353730818,CCCCNC(=O)[C@H]1CCCN(C(=O)Nc2cc(C3CC3)n(C)n2)C1,-7.283819999999999,CCCCNC(=O)[C@H]1CCCN(C(=O)Nc2cc(C3CC3)n(C)n2)C1,-7.283819999999999,,-0.0,0,8049.0
4907,ZINC000505337325,COc1cnc(C(=O)N2CC[C@@H](C(F)(F)F)C2(C)C)nc1,-5.09192,COc1cnc(C(=O)N2CC[C@@H](C(F)(F)F)C2(C)C)nc1,-5.09192,,-0.0,0,1468.0
2697,ZINC000624495149,CCC[C@H](CNC(=O)N1CCO[C@@H](Cc2ccccc2)C1)OCC,-6.59185,CCC[C@H](CNC(=O)N1CCO[C@@H](Cc2ccccc2)C1)OCC,-6.59185,,-0.0,0,5886.0
6903,ZINC000157126833,C[C@@]1(CNC(=O)C2(C(=O)O)CCC2)CCCS1,-4.51872,C[C@@]1(CNC(=O)C2(C(=O)O)CCC2)CCCS1,-4.51872,,-0.0,0,677.0
2478,ZINC000018172197,O=C(CNC(=O)Nc1ccc(F)cc1)Nc1cc(Cl)ccc1Cl,-8.76638,O=C(CNC(=O)Nc1ccc(F)cc1)Nc1cc(Cl)ccc1Cl,-8.76638,,-0.0,0,9810.0
8958,ZINC000459370504,CCn1nncc1CN1CCC[C@H](C(C)(C)C)CC1,-5.756419999999999,CCn1nncc1CN1CCC[C@H](C(C)(C)C)CC1,-5.756419999999999,,-0.0,0,3126.0
3517,ZINC000455064346,CCO[C@@H]1CCC[C@H]1NC(=O)Nc1cccc(C)c1F,-6.6649,CCO[C@@H]1CCC[C@H]1NC(=O)Nc1cccc(C)c1F,-6.6649,,-0.0,0,6167.0
5790,ZINC000567538927,COc1ccc(NC(=O)N(CCO)[C@@H]2CC[C@H](C)C2)cc1OC(C)C,-6.35861,COc1ccc(NC(=O)N(CCO)[C@@H]2CC[C@H](C)C2)cc1OC(C)C,-6.35861,,-0.0,0,5134.0
6633,ZINC000638947378,CC(C)Oc1ccc(Cl)cc1C(=O)N[C@H]1CC[C@H](CN)CC1,-7.663469999999999,CC(C)Oc1ccc(Cl)cc1C(=O)N[C@H]1CC[C@H](CN)CC1,-7.663469999999999,,-0.0,0,8846.0
6896,ZINC000225837842,C=CCOc1cccc(NS(=O)(=O)c2nnc(NC(=O)CC)s2)c1,-4.61154,C=CCOc1cccc(NS(=O)(=O)c2nnc(NC(=O)CC)s2)c1,-4.61154,,-0.0,0,758.0
1739,ZINC000358412213,CCN1C[C@@H](C)[C@@H](NCC(=O)N(C)C2CCCCC2)C1,-6.2083900000000005,CCN1C[C@@H](C)[C@@H](NCC(=O)N(C)C2CCCCC2)C1,-6.2083900000000005,,-0.0,0,4629.0
1418,ZINC000603051853,COC(=O)[C@@H](C)CNC(=O)N=c1[nH]sc2ccccc21,-6.96595,COC(=O)[C@@H](C)CNC(=O)N=c1[nH]sc2ccccc12,-6.96595,,-0.0,0,7184.0
4577,ZINC000528827127,COc1cc(CN(C)C(=O)[C@@H]2[C@H](C)O[C@@H](C)[C@H]2C)ccc1O,-5.56853,COc1cc(CN(C)C(=O)[C@H]2[C@H](C)[C@H](C)O[C@H]2C)ccc1O,-5.56853,,-0.0,0,2574.0
1314,ZINC000353143712,Cc1cccc(C)c1OCCCN1CCc2cncnc2C1,-7.05502,Cc1cccc(C)c1OCCCN1CCc2cncnc2C1,-7.05502,,-0.0,0,7443.0
679,ZINC000562653676,CC(C)Cn1cc(NCc2cc3cccnc3o2)cn1,-5.51659,CC(C)Cn1cc(NCc2cc3cccnc3o2)cn1,-5.51659,,-0.0,0,2432.0
3401,ZINC000268534336,CCC[C@@H](O)CNC(=O)[C@@H](CC)Oc1ccccc1Cl,-5.96589,CCC[C@@H](O)CNC(=O)[C@@H](CC)Oc1ccccc1Cl,-5.96589,,-0.0,0,3791.0
3405,ZINC000195215435,CC1(C)CN(C(=O)C(=O)N2CCNC(=O)C2)c2cccc(Cl)c21,-5.89316,CC1(C)CN(C(=O)C(=O)N2CCNC(=O)C2)c2cccc(Cl)c21,-5.89316,,-0.0,0,3541.0
3329,ZINC000358301774,CCCN(CC)C[C@H](C)NC(=O)c1csc([N+](=O)[O-])c1,-6.94232,CCCN(CC)C[C@H](C)NC(=O)c1csc([N+](=O)[O-])c1,-6.94232,,-0.0,0,7112.0
4740,ZINC000682220966,CO[C@H]1CN(Cc2ccn(C)c(=O)c2)CC[C@@H]1C,-6.6704300000000005,CO[C@H]1CN(Cc2ccn(C)c(=O)c2)CC[C@@H]1C,-6.6704300000000005,,-0.0,0,6186.0
717,ZINC000346941057,Cc1cnn(Cc2ccccc2F)c1NC(=O)CCc1cncs1,-8.20312,Cc1cnn(Cc2ccccc2F)c1NC(=O)CCc1cncs1,-8.20312,,-0.0,0,9515.0
4451,ZINC000299479804,COc1ccc(N(C(=O)C(C)C)[C@@H](C)C2CC2)cc1,-4.68289,COc1ccc(N(C(=O)C(C)C)[C@@H](C)C2CC2)cc1,-4.68289,,-0.0,0,837.0
3532,ZINC000596065265,COCCCNC(=O)CN(C)c1ccc(C(F)(F)F)c([N+](=O)[O-])c1,-6.54136,COCCCNC(=O)CN(C)c1ccc(C(F)(F)F)c([N+](=O)[O-])c1,-6.54136,,-0.0,0,5731.0
5667,ZINC000424162362,CO[C@H](CS[C@@H](C)C(=O)Nc1c(C)cc(C)cc1C)C1CC1,-5.71605,CO[C@H](CS[C@@H](C)C(=O)Nc1c(C)cc(C)cc1C)C1CC1,-5.71605,,-0.0,0,2992.0
3966,ZINC000273271719,CC[C@@H]1C[C@@H](CC(=O)NCCNS(=O)(=O)c2ccc(C)s2)CCO1,-6.44949,CC[C@@H]1C[C@@H](CC(=O)NCCNS(=O)(=O)c2ccc(C)s2)CCO1,-6.44949,,-0.0,0,5428.0
5154,ZINC000627559289,O=C(COCC(F)F)N[C@H]1CCCc2c(F)cccc21,-6.6099,O=C(COCC(F)F)N[C@H]1CCCc2c(F)cccc21,-6.6099,,-0.0,0,5950.0
9264,ZINC000351554667,CNC(=O)[C@@H]1CCCN(C(=O)CNC(=O)[C@H]2CCCN2)C1,-6.08354,CNC(=O)[C@@H]1CCCN(C(=O)CNC(=O)[C@H]2CCCN2)C1,-6.08354,,-0.0,0,4204.0
5089,ZINC000347095479,Cn1cc(CN(CCCO)Cc2ccccn2)nn1,-3.91142,Cn1cc(CN(CCCO)Cc2ccccn2)nn1,-3.91142,,-0.0,0,271.0
4949,ZINC000277193411,Cc1cc2c(cc1C)[C@H](NC1CC(F)(F)C1)CCS2,-6.30531,Cc1cc2c(cc1C)[C@H](NC1CC(F)(F)C1)CCS2,-6.30531,,-0.0,0,4927.0
7691,ZINC000358410733,CNS(=O)(=O)C[C@@H]1CCCN1C(=O)NC[C@@H](COC)OC,-5.06,CNS(=O)(=O)C[C@@H]1CCCN1C(=O)NC[C@@H](COC)OC,-5.06,,-0.0,0,1413.0
6514,ZINC000577528317,O=C(NC[C@@H](CO)Cc1cccnc1)c1snc(O)c1Cl,-7.05991,O=C(NC[C@@H](CO)Cc1cccnc1)c1snc(O)c1Cl,-7.05991,,-0.0,0,7455.0
1378,ZINC000343907355,CCN1CCC[C@H]1CN(CCN(C)C)C(=O)NCc1c[nH]nc1C,-7.896839999999999,CCN1CCC[C@H]1CN(CCN(C)C)C(=O)NCc1c[nH]nc1C,-7.896839999999999,,-0.0,0,9192.0
3045,ZINC000656184266,CCN1C(=O)[C@H]2CN(C(=O)NC[C@H]3CCCC3(F)F)CCN2C1=O,-6.27821,CCN1C(=O)[C@H]2CN(C(=O)NC[C@H]3CCCC3(F)F)CCN2C1=O,-6.27821,,-0.0,0,4855.0
7410,ZINC000334083693,C[C@@H]1C[C@@H](NC(=O)N2CCC[C@H](NC(=O)C(C)(C)C)C2)c2nccn21,-7.80236,C[C@@H]1C[C@@H](NC(=O)N2CCC[C@H](NC(=O)C(C)(C)C)C2)c2nccn21,-7.80236,,-0.0,0,9048.0
7489,ZINC000337558290,CCOc1ccc([C@@H](C)NC(=O)N(C)[C@@H](C)COC)cc1OC,-5.73484,CCOc1ccc([C@@H](C)NC(=O)N(C)[C@@H](C)COC)cc1OC,-5.73484,,-0.0,0,3057.0
8150,ZINC000516936246,C=CC[C@@H]1N(C(=O)[C@H](C)N2CC(C)C2)CCCC1(C)C,-4.98274,C=CC[C@@H]1N(C(=O)[C@H](C)N2CC(C)C2)CCCC1(C)C,-4.98274,,-0.0,0,1264.0
9622,ZINC000503831240,C[C@@H](NS(=O)(=O)Cc1ccc(Br)cc1)[C@@H]1CCCOC1,-5.06508,C[C@@H](NS(=O)(=O)Cc1ccc(Br)cc1)[C@@H]1CCCOC1,-5.06508,,-0.0,0,1426.0
3803,ZINC000587732263,CNC(=O)C(C)(C)CNC(=O)C(=O)N[C@@H](C)c1cccc(C#N)c1,-6.9270000000000005,CNC(=O)C(C)(C)CNC(=O)C(=O)N[C@@H](C)c1cccc(C#N)c1,-6.9270000000000005,,-0.0,0,7068.0
4681,ZINC000355809774,O=C([C@@H]1CCCc2nccn21)N1CCN2CCOC[C@H]2C1,-6.622719999999999,O=C([C@@H]1CCCc2nccn21)N1CCN2CCOC[C@H]2C1,-6.622719999999999,,-0.0,0,5994.0
3776,ZINC000528718004,O=C(Nc1ccc2c(c1)OCCNC2)N[C@@H]1CCC[C@H]2OCC[C@@H]21,-8.0273,O=C(Nc1ccc2c(c1)OCCNC2)N[C@@H]1CCC[C@H]2OCC[C@H]12,-8.0273,,-0.0,0,9360.0
5587,ZINC000492392935,CCn1c(CCNC(=O)/C=C\c2ccncn2)nc2ccccc21,-8.34412,CCn1c(CCNC(=O)/C=C\c2ccncn2)nc2ccccc21,-8.34412,,-0.0,0,9630.0
6403,ZINC000426523308,CNC(=O)c1nnc(-c2ccc([C@@H](C)N(C)C)cc2)[nH]1,-6.44043,CNC(=O)c1nnc(-c2ccc([C@@H](C)N(C)C)cc2)[nH]1,-6.44043,,-0.0,0,5386.0
4539,ZINC000295569833,COc1cc(C)cc(C(=O)N2CCC(CF)CC2)c1O,-6.21473,COc1cc(C)cc(C(=O)N2CCC(CF)CC2)c1O,-6.21473,,-0.0,0,4652.0
2006,ZINC000548346793,CCN1CCN(C(=O)Cn2c(C)c(C)sc2=O)C[C@@H]1c1ncc[nH]1,-7.34858,CCN1CCN(C(=O)Cn2c(C)c(C)sc2=O)C[C@@H]1c1ncc[nH]1,-7.34858,,-0.0,0,8201.0
6702,ZINC000262482439,C[C@@H](CNC(=O)CSc1ccc(C(N)=O)cc1[N+](=O)[O-])C(=O)O,-5.875319999999999,C[C@@H](CNC(=O)CSc1ccc(C(N)=O)cc1[N+](=O)[O-])C(=O)O,-5.875319999999999,,-0.0,0,3478.0
2839,ZINC000129194920,Cc1noc2ncc(C(=O)N[C@H]3COc4ccccc4C3=O)cc12,-7.12312,Cc1noc2ncc(C(=O)N[C@H]3COc4ccccc4C3=O)cc12,-7.12312,,-0.0,0,7610.0
1221,ZINC000576233911,C[C@H](NCCCOc1ccc2ccccc2c1)[C@H](C)C(=O)O,-7.537030000000001,C[C@H](NCCCOc1ccc2ccccc2c1)[C@H](C)C(=O)O,-7.537030000000001,,-0.0,0,8614.0
2728,ZINC000412117946,CCOC(=O)[C@@H](CC)C(=O)N1CCC[C@H](c2nc(CC)cs2)C1,-6.13962,CCOC(=O)[C@@H](CC)C(=O)N1CCC[C@H](c2nc(CC)cs2)C1,-6.13962,,-0.0,0,4383.0
2506,ZINC000444006784,CCn1ccnc1CNC1(c2ccc(OC)c(F)c2)CCOCC1,-7.02514,CCn1ccnc1CNC1(c2ccc(OC)c(F)c2)CCOCC1,-7.02514,,-0.0,0,7358.0
5826,ZINC000443336018,CCc1nc(NC(=O)C(=O)NCC2CCC(C#N)CC2)sc1C,-7.95153,CCc1nc(NC(=O)C(=O)NCC2CCC(C#N)CC2)sc1C,-7.95153,,-0.0,0,9273.0
5980,ZINC000270344100,CC[C@H](C)NC(=O)[C@H]1CSCN1C(=O)c1ccc(CC#N)cc1,-5.63173,CC[C@H](C)NC(=O)[C@H]1CSCN1C(=O)c1ccc(CC#N)cc1,-5.63173,,-0.0,0,2745.0
801,ZINC000423312645,CCCNCCN[C@H](Cc1cccc(C)c1)C1CC1,-4.19056,CCCNCCN[C@H](Cc1cccc(C)c1)C1CC1,-4.19056,,-0.0,0,418.0
9772,ZINC000455635988,O=C(NC[C@H](O)C1CCC1)N[C@H](c1ccccc1)C(F)F,-5.92022,O=C(NC[C@H](O)C1CCC1)N[C@H](c1ccccc1)C(F)F,-5.92022,,-0.0,0,3649.0
